id,speed
408,22.00046730041504
409,22.20581817626953
410,21.24053192138672
411,12.66310977935791
412,40.743553161621094
413,38.30923080444336
414,43.83080291748047
415,48.347930908203125
416,48.3512077331543
417,47.98999786376953
418,47.52751922607422
419,33.45460891723633
420,18.656179428100586
421,11.577678680419922
422,43.10141372680664
423,40.209136962890625
424,48.40580749511719
425,48.94490432739258
426,47.62159729003906
427,40.95396423339844
428,31.740238189697266
429,42.12527847290039
430,40.81126022338867
431,46.9838981628418
432,46.98219680786133
433,46.72165298461914
434,24.260799407958984
435,35.149681091308594
436,28.113977432250977
437,24.362957000732422
438,47.46305847167969
439,47.750404357910156
440,48.79413986206055
441,39.44984436035156
442,32.562767028808594
443,33.85483932495117
444,30.160165786743164
445,33.91640853881836
446,34.16189956665039
447,36.08940124511719
448,46.08094787597656
449,46.00931167602539
450,44.33194351196289
451,45.66348648071289
452,47.00749969482422
453,44.91148376464844
454,46.812686920166016
455,44.6680908203125
456,44.54891586303711
457,45.83953857421875
458,48.77436065673828
459,49.17512893676758
460,37.74409484863281
461,27.62248420715332
462,32.02663803100586
463,27.25469970703125
464,29.370866775512695
465,36.58058166503906
466,47.97421646118164
467,49.08758544921875
468,47.783016204833984
469,45.98972702026367
470,24.560956954956055
471,30.514490127563477
472,28.676525115966797
473,26.573631286621094
474,19.08292579650879
475,28.354272842407227
476,48.63090515136719
477,46.04366683959961
478,39.32710647583008
479,27.81161880493164
480,30.260648727416992
481,27.496883392333984
482,27.412700653076172
483,46.62154006958008
484,47.35317611694336
485,46.48001480102539
486,33.86317825317383
487,39.867008209228516
488,28.89568519592285
489,17.30689811706543
490,14.439667701721191
491,34.46231460571289
492,43.244144439697266
493,46.4873046875
494,47.757965087890625
495,46.25491714477539
496,26.140100479125977
497,30.86082649230957
498,42.40611267089844
499,48.71079635620117
500,48.690635681152344
501,49.18339538574219
502,48.56705856323242
503,47.436893463134766
504,36.901222229003906
505,39.60926055908203
506,31.336822509765625
507,30.317981719970703
508,28.090543746948242
509,46.28822326660156
510,45.59981155395508
511,45.73585510253906
512,44.49658203125
513,45.12957763671875
514,41.008949279785156
515,39.18964767456055
516,41.93182373046875
517,44.12602996826172
518,47.39447021484375
519,47.73517990112305
520,19.78367805480957
521,26.938385009765625
522,24.924070358276367
523,23.273517608642578
524,15.069619178771973
525,47.28557205200195
526,47.31373596191406
527,47.36316680908203
528,47.70512771606445
529,28.169322967529297
530,19.98603630065918
531,26.022584915161133
532,21.37432861328125
533,18.37027359008789
534,14.358396530151367
535,47.32798767089844
536,27.749649047851562
537,17.586238861083984
538,18.8073787689209
539,18.918046951293945
540,15.104713439941406
541,15.052217483520508
542,45.34700012207031
543,43.247596740722656
544,48.894771575927734
545,46.538230895996094
546,19.346303939819336
547,20.120624542236328
548,20.17053985595703
549,19.576496124267578
550,22.528793334960938
551,39.76689910888672
552,41.33447265625
553,48.610416412353516
554,48.730491638183594
555,45.94206237792969
556,35.9037971496582
557,16.42193603515625
558,19.796552658081055
559,22.59951400756836
560,16.16793441772461
561,16.30738067626953
562,18.968717575073242
563,20.822097778320312
564,23.715980529785156
565,18.13153648376465
566,40.83806228637695
567,38.35959243774414
568,38.580421447753906
569,50.22168731689453
570,48.50291442871094
571,25.21369743347168
572,41.40674591064453
573,45.28217697143555
574,47.119346618652344
575,48.24104309082031
576,47.36829376220703
577,37.213253021240234
578,40.78752899169922
579,35.12208938598633
580,39.033016204833984
581,38.597023010253906
582,49.14542007446289
583,50.03535079956055
584,20.553794860839844
585,18.047969818115234
586,24.609418869018555
587,22.904632568359375
588,21.08035659790039
589,19.23015785217285
590,20.108200073242188
591,19.762676239013672
592,45.51145935058594
593,47.51548767089844
594,48.17597579956055
595,46.85047149658203
596,45.35590744018555
597,28.742074966430664
598,23.91866111755371
599,22.78889274597168
600,16.987558364868164
601,48.8420524597168
602,47.75102996826172
603,45.76079559326172
604,20.670684814453125
605,19.75887680053711
606,39.67081832885742
607,39.700469970703125
608,48.960487365722656
609,50.01450729370117
610,49.06104278564453
611,46.448184967041016
612,43.54133987426758
613,15.36109733581543
614,21.75737190246582
615,15.379706382751465
616,14.505736351013184
617,16.79209327697754
618,15.223881721496582
619,28.701404571533203
620,37.2220573425293
621,50.397422790527344
622,49.79139709472656
623,49.77754592895508
624,47.16307067871094
625,34.19267272949219
626,20.57733154296875
627,17.87342643737793
628,19.932464599609375
629,12.223067283630371
630,25.079444885253906
631,50.101402282714844
632,48.589385986328125
633,48.0382080078125
634,36.542240142822266
635,25.173784255981445
636,23.923542022705078
637,49.12851333618164
638,50.18020248413086
639,49.36347198486328
640,40.213436126708984
641,39.88212585449219
642,36.68935775756836
643,38.88575744628906
644,38.44081115722656
645,44.02449417114258
646,40.291324615478516
647,45.81691360473633
648,47.92842102050781
649,48.37337112426758
650,45.8349723815918
651,15.57645034790039
652,18.783937454223633
653,11.025041580200195
654,22.51959228515625
655,47.32320785522461
656,47.99198532104492
657,47.826019287109375
658,47.335060119628906
659,46.70147705078125
660,44.425132751464844
661,15.128558158874512
662,21.093053817749023
663,16.409618377685547
664,18.212480545043945
665,20.3161563873291
666,19.443025588989258
667,11.435641288757324
668,42.26771545410156
669,39.19580841064453
670,44.087982177734375
671,48.16082000732422
672,45.07548522949219
673,23.429136276245117
674,16.16606330871582
675,33.27406692504883
676,48.653629302978516
677,48.16952896118164
678,47.40570068359375
679,14.001703262329102
680,25.125064849853516
681,18.862709045410156
682,20.558006286621094
683,17.047258377075195
684,44.2457160949707
685,47.47877883911133
686,47.82796859741211
687,46.502498626708984
688,45.430824279785156
689,27.259267807006836
690,17.247785568237305
691,21.72068214416504
692,15.305780410766602
693,16.620716094970703
694,48.885475158691406
695,48.21983337402344
696,38.87698745727539
697,25.563283920288086
698,25.428434371948242
699,17.70525550842285
700,18.723064422607422
701,21.126712799072266
702,41.798458099365234
703,45.5867805480957
704,47.273292541503906
705,48.60055160522461
706,46.677284240722656
707,46.08433151245117
708,43.49760818481445
709,38.06205368041992
710,39.83769607543945
711,40.58147048950195
712,40.855010986328125
713,39.42982482910156
714,38.080562591552734
715,45.45441818237305
716,36.946773529052734
717,43.44316101074219
718,48.28560256958008
719,27.320051193237305
720,12.110616683959961
721,12.145631790161133
722,9.954676628112793
723,43.304649353027344
724,44.887020111083984
725,47.50115203857422
726,46.763206481933594
727,24.902305603027344
728,15.040777206420898
729,15.360956192016602
730,8.874326705932617
731,44.429744720458984
732,47.11284255981445
733,48.463504791259766
734,45.003299713134766
735,10.568411827087402
736,12.009964942932129
737,15.062301635742188
738,14.059130668640137
739,7.960991382598877
740,32.96223831176758
741,41.14564895629883
742,47.026432037353516
743,48.08799743652344
744,48.24679946899414
745,24.37916374206543
746,14.703446388244629
747,21.116275787353516
748,21.238510131835938
749,17.05805015563965
750,18.354951858520508
751,12.186136245727539
752,40.036991119384766
753,48.481666564941406
754,48.3500862121582
755,46.19448471069336
756,46.36243438720703
757,12.938401222229004
758,16.038780212402344
759,14.115638732910156
760,17.022838592529297
761,11.818806648254395
762,23.661951065063477
763,44.20893859863281
764,35.46040725708008
765,39.579246520996094
766,49.822933197021484
767,48.980628967285156
768,41.767005920410156
769,19.105234146118164
770,19.3525447845459
771,19.661087036132812
772,32.77210998535156
773,45.972164154052734
774,46.0853385925293
775,45.401222229003906
776,45.2508659362793
777,46.14952850341797
778,40.43986511230469
779,35.465084075927734
780,47.52644348144531
781,47.952938079833984
782,48.50400161743164
783,15.358272552490234
784,17.299211502075195
785,16.60921287536621
786,13.272876739501953
787,12.028571128845215
788,10.03099536895752
789,21.287508010864258
790,47.968631744384766
791,47.49238967895508
792,46.31010055541992
793,47.739322662353516
794,23.358692169189453
795,22.276809692382812
796,15.546835899353027
797,9.857502937316895
798,18.48663330078125
799,47.455604553222656
800,23.8325252532959
801,13.592259407043457
802,15.498741149902344
803,11.651383399963379
804,12.058422088623047
805,10.049080848693848
806,37.89386749267578
807,43.04608154296875
808,47.72504425048828
809,48.229679107666016
810,47.59450149536133
811,47.29722595214844
812,26.49058723449707
813,13.545673370361328
814,17.477792739868164
815,16.504104614257812
816,17.771039962768555
817,43.32949447631836
818,34.38943099975586
819,49.84136962890625
820,47.8755989074707
821,29.049654006958008
822,31.5195255279541
823,27.51972007751465
824,25.417104721069336
825,27.15003204345703
826,49.28172302246094
827,48.24546432495117
828,37.651702880859375
829,33.332244873046875
830,36.02014923095703
831,35.3997917175293
832,42.05879211425781
833,37.86079788208008
834,47.965904235839844
835,48.84046173095703
836,36.99635314941406
837,42.33578109741211
838,47.12406539916992
839,40.97639083862305
840,47.98151397705078
841,48.114402770996094
842,47.746437072753906
843,28.879587173461914
844,29.697486877441406
845,31.296302795410156
846,31.36091423034668
847,39.535221099853516
848,47.43834686279297
849,47.792362213134766
850,48.20169448852539
851,22.514148712158203
852,26.975547790527344
853,26.640108108520508
854,24.23487091064453
855,24.250141143798828
856,24.577978134155273
857,41.840965270996094
858,44.969261169433594
859,47.756858825683594
860,46.64982223510742
861,46.03077697753906
862,22.46858024597168
863,25.130840301513672
864,23.054903030395508
865,20.527631759643555
866,29.542556762695312
867,43.13376998901367
868,39.8716926574707
869,49.328147888183594
870,47.143409729003906
871,30.571308135986328
872,27.88808822631836
873,25.765132904052734
874,44.3987922668457
875,41.07579040527344
876,48.51091384887695
877,47.56953430175781
878,46.58174133300781
879,19.953432083129883
880,16.377525329589844
881,15.836418151855469
882,30.00395965576172
883,44.54458236694336
884,39.803157806396484
885,47.3642463684082
886,47.7297248840332
887,46.60731887817383
888,47.63453674316406
889,46.98717498779297
890,32.951255798339844
891,23.483945846557617
892,26.10592269897461
893,24.214815139770508
894,37.22331237792969
895,48.40135192871094
896,38.500274658203125
897,44.48023223876953
898,42.39604949951172
899,41.30445098876953
900,46.553062438964844
901,48.71915817260742
902,47.449951171875
903,29.123411178588867
904,23.57265853881836
905,20.479217529296875
906,22.851768493652344
907,19.386323928833008
908,19.905311584472656
909,13.818885803222656
910,34.390541076660156
911,44.1402702331543
912,46.72924041748047
913,46.6951904296875
914,45.539703369140625
915,26.29663848876953
916,21.819440841674805
917,18.493223190307617
918,19.460676193237305
919,19.515533447265625
920,48.716678619384766
921,49.033172607421875
922,47.915409088134766
923,10.143333435058594
924,18.866382598876953
925,17.55085563659668
926,14.330670356750488
927,18.294790267944336
928,13.718055725097656
929,11.667346000671387
930,20.514690399169922
931,41.160667419433594
932,45.30207824707031
933,47.775569915771484
934,19.6113224029541
935,21.57143783569336
936,19.48035430908203
937,17.582412719726562
938,13.382649421691895
939,19.756942749023438
940,44.47291946411133
941,48.2581787109375
942,48.7708625793457
943,47.136844635009766
944,47.50721740722656
945,30.21752166748047
946,13.612232208251953
947,21.565595626831055
948,23.61365509033203
949,17.985830307006836
950,40.81120300292969
951,48.15374755859375
952,48.75227355957031
953,46.061710357666016
954,43.0064811706543
955,26.301956176757812
956,28.7045955657959
957,17.272172927856445
958,41.867488861083984
959,36.90284729003906
960,46.356388092041016
961,48.21059799194336
962,48.443687438964844
963,46.035255432128906
964,44.15727233886719
965,43.347869873046875
966,44.810821533203125
967,43.787166595458984
968,42.749000549316406
969,42.225154876708984
970,39.350223541259766
971,38.51948547363281
972,46.68288040161133
973,15.438398361206055
974,17.727895736694336
975,28.774192810058594
976,16.98989486694336
977,15.938592910766602
978,22.034381866455078
979,15.288813591003418
980,12.49151611328125
981,24.2156925201416
982,46.208683013916016
983,47.33625793457031
984,49.13554763793945
985,47.053409576416016
986,25.828683853149414
987,17.257949829101562
988,15.64405345916748
989,11.062322616577148
990,37.34010696411133
991,44.63731384277344
992,49.39748001098633
993,47.90660858154297
994,47.07818603515625
995,46.624855041503906
996,28.666685104370117
997,17.190092086791992
998,17.3294677734375
999,23.51692771911621
1000,16.636354446411133
1001,16.16710662841797
1002,15.409553527832031
1003,11.979520797729492
1004,20.86708641052246
1005,44.93231964111328
1006,48.6181526184082
1007,46.854270935058594
1008,45.502113342285156
1009,29.433624267578125
1010,17.59654998779297
1011,18.00284194946289
1012,14.699418067932129
1013,11.882204055786133
1014,43.95125961303711
1015,49.092811584472656
1016,46.817256927490234
1017,30.01251983642578
1018,18.279478073120117
1019,24.20777702331543
1020,16.064197540283203
1021,17.697858810424805
1022,9.572090148925781
1023,39.138633728027344
1024,45.75959777832031
1025,37.0621337890625
1026,49.617671966552734
1027,27.15997314453125
1028,18.920856475830078
1029,20.64638900756836
1030,20.467317581176758
1031,19.931596755981445
1032,19.772050857543945
1033,43.17524719238281
1034,40.18107604980469
1035,45.03105163574219
1036,48.36256408691406
1037,47.95734405517578
1038,44.08765411376953
1039,40.28181838989258
1040,41.6380615234375
1041,40.473514556884766
1042,35.86991882324219
1043,38.385276794433594
1044,46.817176818847656
1045,39.79956817626953
1046,38.329349517822266
1047,47.7413215637207
1048,46.34280014038086
1049,47.88392639160156
1050,26.948755264282227
1051,18.40918731689453
1052,14.381280899047852
1053,7.5502705574035645
1054,45.869293212890625
1055,48.30361557006836
1056,48.535789489746094
1057,46.20271682739258
1058,44.271934509277344
1059,14.354398727416992
1060,23.155181884765625
1061,19.8900089263916
1062,9.277776718139648
1063,41.26451873779297
1064,47.31333923339844
1065,41.91899108886719
1066,48.169673919677734
1067,47.146827697753906
1068,48.84254837036133
1069,46.660614013671875
1070,46.7175178527832
1071,44.263694763183594
1072,14.75467300415039
1073,15.873154640197754
1074,13.853789329528809
1075,21.831148147583008
1076,38.97452163696289
1077,49.14921951293945
1078,44.95822525024414
1079,13.333395004272461
1080,14.371176719665527
1081,16.00217056274414
1082,16.53207778930664
1083,12.195756912231445
1084,46.084449768066406
1085,40.117271423339844
1086,45.39401626586914
1087,47.13216781616211
1088,17.876413345336914
1089,10.734237670898438
1090,36.6726188659668
1091,38.10753631591797
1092,48.687164306640625
1093,47.89718246459961
1094,47.129112243652344
1095,39.181053161621094
1096,24.844257354736328
1097,21.451034545898438
1098,14.021683692932129
1099,18.6062068939209
1100,17.210527420043945
1101,30.826248168945312
1102,43.218326568603516
1103,38.97068786621094
1104,30.792125701904297
1105,31.120756149291992
1106,47.884429931640625
1107,47.44749069213867
1108,46.08634948730469
1109,42.53205108642578
1110,42.121856689453125
1111,38.9730224609375
1112,34.84599685668945
1113,42.437835693359375
1114,44.16399002075195
1115,48.664100646972656
1116,48.42129898071289
1117,47.67755889892578
1118,26.70120620727539
1119,28.369688034057617
1120,39.561832427978516
1121,36.762611389160156
1122,41.54059600830078
1123,49.043067932128906
1124,46.50094985961914
1125,29.98712730407715
1126,26.488866806030273
1127,25.401086807250977
1128,31.531261444091797
1129,38.72758102416992
1130,40.76527404785156
1131,46.4100227355957
1132,47.018985748291016
1133,45.46738815307617
1134,38.24595642089844
1135,19.436824798583984
1136,20.035043716430664
1137,19.091747283935547
1138,18.868314743041992
1139,15.608613967895508
1140,46.05767822265625
1141,40.432193756103516
1142,47.31839370727539
1143,50.21122360229492
1144,47.19864273071289
1145,37.43063735961914
1146,21.068151473999023
1147,22.71192741394043
1148,45.18073654174805
1149,44.088844299316406
1150,18.33485984802246
1151,20.897979736328125
1152,23.06989860534668
1153,21.71510124206543
1154,20.492841720581055
1155,16.833824157714844
1156,14.835405349731445
1157,29.006107330322266
1158,40.17845153808594
1159,35.61838150024414
1160,46.883487701416016
1161,46.090389251708984
1162,48.70734786987305
1163,48.34566879272461
1164,22.604164123535156
1165,23.807018280029297
1166,21.887929916381836
1167,22.40375518798828
1168,46.5672721862793
1169,47.201114654541016
1170,48.23696517944336
1171,38.84151077270508
1172,33.57035827636719
1173,41.5993766784668
1174,41.23849868774414
1175,47.580360412597656
1176,46.683494567871094
1177,33.95915985107422
1178,22.76893424987793
1179,20.822525024414062
1180,21.46224594116211
1181,17.92759895324707
1182,11.39608097076416
1183,43.4991340637207
1184,42.39643478393555
1185,46.917293548583984
1186,46.64424514770508
1187,45.930110931396484
1188,22.841768264770508
1189,14.357929229736328
1190,14.62627124786377
1191,15.401076316833496
1192,38.16209411621094
1193,41.73653793334961
1194,47.72367858886719
1195,46.6836051940918
1196,45.78604507446289
1197,44.73743438720703
1198,24.401880264282227
1199,40.469642639160156
1200,49.26234436035156
1201,47.94087219238281
1202,43.38031005859375
1203,13.489216804504395
1204,20.010602951049805
1205,17.277191162109375
1206,17.76211166381836
1207,11.548584938049316
1208,24.312973022460938
1209,35.188087463378906
1210,47.39663314819336
1211,44.13199996948242
1212,23.168790817260742
1213,24.09488296508789
1214,24.54189682006836
1215,20.402681350708008
1216,46.297088623046875
1217,47.55438995361328
1218,47.87617874145508
1219,29.415491104125977
1220,24.915307998657227
1221,22.04665184020996
1222,22.053913116455078
1223,23.42909812927246
1224,19.15096092224121
1225,9.400484085083008
1226,10.156736373901367
1227,36.08400344848633
1228,35.841670989990234
1229,38.58169174194336
1230,46.000144958496094
1231,48.39205551147461
1232,46.93989562988281
1233,40.45964431762695
1234,35.62459182739258
1235,47.41045379638672
1236,14.766039848327637
1237,19.894351959228516
1238,18.053869247436523
1239,14.110452651977539
1240,22.396207809448242
1241,45.47391128540039
1242,41.37793731689453
1243,43.927101135253906
1244,49.43392562866211
1245,47.8121452331543
1246,18.938005447387695
1247,26.418123245239258
1248,26.260339736938477
1249,11.932401657104492
1250,45.56163787841797
1251,48.988948822021484
1252,47.63176345825195
1253,47.62335968017578
1254,24.68495750427246
1255,16.862974166870117
1256,15.390183448791504
1257,41.41795349121094
1258,46.99330139160156
1259,47.21806716918945
1260,46.86730194091797
1261,44.95437240600586
1262,28.442041397094727
1263,21.520288467407227
1264,16.511865615844727
1265,16.897733688354492
1266,16.460468292236328
1267,16.025074005126953
1268,22.403900146484375
1269,49.71775436401367
1270,48.2896728515625
1271,48.7927131652832
1272,45.4854850769043
1273,12.880373001098633
1274,16.88360023498535
1275,17.74837303161621
1276,20.30618667602539
1277,14.44596004486084
1278,21.700111389160156
1279,38.664939880371094
1280,45.037899017333984
1281,37.92018508911133
1282,48.20798110961914
1283,47.76511001586914
1284,47.615028381347656
1285,24.988479614257812
1286,23.968120574951172
1287,24.12641143798828
1288,22.263294219970703
1289,18.72850227355957
1290,37.73235321044922
1291,47.60624313354492
1292,46.71244430541992
1293,43.95885467529297
1294,42.05622482299805
1295,42.885467529296875
1296,42.0284309387207
1297,36.88835906982422
1298,45.75564193725586
1299,46.604217529296875
1300,46.42164993286133
1301,44.93815994262695
1302,23.347902297973633
1303,14.075791358947754
1304,23.713520050048828
1305,48.73740005493164
1306,48.70937728881836
1307,48.942771911621094
1308,48.653038024902344
1309,28.18027687072754
1310,20.50013542175293
1311,29.059343338012695
1312,23.59220314025879
1313,24.318246841430664
1314,14.345309257507324
1315,25.244083404541016
1316,40.128089904785156
1317,40.0120849609375
1318,42.484657287597656
1319,47.116355895996094
1320,47.14802551269531
1321,45.22264862060547
1322,17.65700912475586
1323,18.01827621459961
1324,20.6606388092041
1325,25.318283081054688
1326,48.494815826416016
1327,20.835826873779297
1328,18.714611053466797
1329,18.1459903717041
1330,19.082378387451172
1331,11.112139701843262
1332,22.953079223632812
1333,39.3497200012207
1334,39.349849700927734
1335,48.506752014160156
1336,46.75559997558594
1337,45.20486831665039
1338,18.038490295410156
1339,21.548688888549805
1340,19.422256469726562
1341,20.64574432373047
1342,49.673606872558594
1343,49.02793884277344
1344,42.508426666259766
1345,28.217594146728516
1346,24.623144149780273
1347,19.68391227722168
1348,18.423534393310547
1349,42.02973556518555
1350,39.49321746826172
1351,36.24736022949219
1352,38.57066345214844
1353,37.8068962097168
1354,41.90501403808594
1355,35.13619613647461
1356,41.406349182128906
1357,38.42253494262695
1358,46.70161819458008
1359,26.242860794067383
1360,30.76845932006836
1361,26.38582420349121
1362,19.035734176635742
